Name,A,B,CDHSi,G,D,CDHSs,CDHS,Cls
55 Cnc e,0.9,0.1,1.8685,0.1,0.9,3.2119,1.8819,non-habitable
61 Vir b,0.9,0.1,1.5931,0.1,0.9,1.9983,1.5972,non-habitable
alf Cen B b,0.9,0.1,1.0681,0.1,0.9,1.9052,1.0765,non-habitable
BD+20 594 b,0.9,0.1,2.139,0.1,0.9,1.1162,2.1288,non-habitable
BD-06 1339 b,0.8,0.2,1.7491,0.1,0.9,2.2461,1.7541,non-habitable
CoRoT-7 b,0.9,0.1,1.6629,0.1,0.9,3.0403,1.6767,non-habitable
CoRoT-7 c,0.9,0.1,1.8192,0.1,0.9,1.9798,1.8208,non-habitable
EPIC-206011691 b,0.9,0.1,1.5283,0.1,0.9,1.0706,1.5237,non-habitable
EPIC-206011691 c,0.9,0.1,1.8379,0.1,0.9,0.9609,1.8291,non-habitable
EPIC 201295312 b,0.9,0.1,2.3459,0.1,0.9,2.3523,2.346,non-habitable
EPIC 201445392 c,0.9,0.1,2.3162,0.1,0.9,2.0593,2.3136,non-habitable
EPIC 201637175 b,0.1,0.9,16.6371,0.2,0.8,1.9298,16.49,non-habitable
EPIC 201713348 b,0.9,0.1,1.28,0.1,0.9,2.2141,1.2893,non-habitable
EPIC 203826436 b,0.9,0.1,1.547,0.1,0.9,1.8572,1.5501,non-habitable
EPIC 204221263 b,0.9,0.1,1.4908,0.1,0.9,2.1865,1.4978,non-habitable
EPIC 204221263 c,0.9,0.1,2.3262,0.1,0.9,1.7848,2.3208,non-habitable
EPIC 211822797 b,0.9,0.1,2.1461,0.1,0.9,0.8724,2.1334,non-habitable
EPIC 211913977 b,0.9,0.1,1.9329,0.1,0.9,1.1856,1.9254,non-habitable
EPIC 211969807 b,0.9,0.1,1.8192,0.1,0.9,1.4569,1.8156,non-habitable
EPIC 211970147 b,0.8,0.2,1.2561,0.1,0.9,1.2042,1.2556,non-habitable
EPIC 220674823 b,0.9,0.1,1.4086,0.1,0.9,3.7757,1.4323,non-habitable
GJ 15 A b,0.9,0.1,1.6204,0.1,0.9,0.8203,1.6124,non-habitable
GJ 163 c,0.9,0.1,1.7529,0.2,0.8,0.3539,1.7389,psychroplanet
GJ 176 b,0.9,0.1,1.8192,0.1,0.9,0.9756,1.8108,non-habitable
GJ 180 b,0.9,0.1,1.8091,0.1,0.9,0.6565,1.7976,mesoplanet
GJ 180 c,0.9,0.1,1.6968,0.1,0.9,0.5939,1.6858,mesoplanet
GJ 273 b,0.9,0.1,1.3711,0.1,0.9,0.621,1.3636,mesoplanet
GJ 273 c,0.9,0.1,1.0781,0.1,0.9,0.8621,1.0759,non-habitable
GJ 422 b,0.9,0.1,1.8955,0.1,0.9,0.5924,1.8825,mesoplanet
GJ 433 b,0.9,0.1,1.6118,0.1,0.9,0.8934,1.6046,non-habitable
GJ 536 b,0.9,0.1,1.6219,0.1,0.9,0.9642,1.6153,non-habitable
GJ 581 c,0.9,0.1,1.6219,0.1,0.9,0.725,1.6129,non-habitable
GJ 581 e,0.9,0.1,1.2337,0.1,0.9,1.0182,1.2315,non-habitable
GJ 649 c,0.9,0.1,1.8753,0.1,0.9,1.1383,1.8679,non-habitable
GJ 667 C b,0.9,0.1,1.6391,0.1,0.9,0.8626,1.6313,non-habitable
GJ 667 C c,0.9,0.1,1.4821,0.1,0.9,0.5908,1.4732,mesoplanet
GJ 667 C d,0.9,0.1,1.6017,0.1,0.9,0.4466,1.5901,non-habitable
GJ 667 C e,0.9,0.1,1.3523,0.1,0.9,0.4737,1.3435,psychroplanet
GJ 667 C f,0.9,0.1,1.3523,0.1,0.9,0.533,1.3441,psychroplanet
GJ 667 C g,0.9,0.1,1.5556,0.1,0.9,0.3495,1.5435,non-habitable
GJ 676 A d,0.7,0.3,1.422,0.1,0.9,1.3916,1.4217,non-habitable
GJ 682 b,0.9,0.1,1.5383,0.1,0.9,0.6828,1.5297,non-habitable
GJ 682 c,0.9,0.1,1.8379,0.1,0.9,0.5237,1.8248,psychroplanet
GJ 832 c,0.9,0.1,1.6219,0.1,0.9,0.6162,1.6118,mesoplanet
GJ 876 d,0.9,0.1,1.7342,0.2,0.8,0.7139,1.724,non-habitable
GJ 1132 b,0.9,0.1,1.1407,0.1,0.9,1.059,1.1399,non-habitable
GJ 1214 b,0.9,0.1,2.1727,0.1,0.9,1.0745,2.1617,non-habitable
GJ 3138 b,0.9,0.1,1.5196,0.1,0.9,1.0241,1.5146,non-habitable
GJ 3138 c,0.9,0.1,1.2061,0.1,0.9,1.5474,1.2095,non-habitable
GJ 3293 d,0.9,0.1,1.7716,0.1,0.9,0.563,1.7595,psychroplanet
GJ 3293 e,0.8,0.2,1.3664,0.1,0.9,0.753,1.3603,non-habitable
GJ 3323 b,0.9,0.1,1.2424,0.2,0.8,0.3492,1.2335,mesoplanet
GJ 3323 c,0.8,0.2,1.2561,0.1,0.9,0.3677,1.2472,non-habitable
GJ 3341 b,0.9,0.1,1.7054,0.2,0.8,0.4707,1.6931,non-habitable
GJ 3634 b,0.9,0.1,1.8091,0.3,0.7,0.3856,1.7949,non-habitable
GJ 3998 b,0.9,0.1,1.3162,0.1,0.9,1.3216,1.3163,non-habitable
GJ 3998 c,0.9,0.1,1.6867,0.2,0.8,0.5019,1.6749,non-habitable
HD 1461 b,0.9,0.1,1.6968,0.1,0.9,2.0211,1.7,non-habitable
HD 1461 c,0.8,0.2,1.5712,0.1,0.9,1.5746,1.5712,non-habitable
HD 3167 b,0.9,0.1,1.5283,0.1,0.9,2.8161,1.5412,non-habitable
HD 7924 c,0.9,0.1,1.7903,0.1,0.9,1.2546,1.7849,non-habitable
HD 7924 d,0.9,0.1,1.6968,0.1,0.9,1.0895,1.6907,non-habitable
HD 20794 b,0.9,0.1,1.3523,0.1,0.9,1.3034,1.3518,non-habitable
HD 20794 c,0.9,0.1,1.3074,0.1,0.9,1.0404,1.3047,non-habitable
HD 20794 d,0.9,0.1,1.5744,0.1,0.9,0.8578,1.5672,non-habitable
HD 39194 b,0.9,0.1,1.4721,0.1,0.9,1.6898,1.4743,non-habitable
HD 39194 c,0.9,0.1,1.668,0.1,0.9,1.3309,1.6646,non-habitable
HD 39194 d,0.9,0.1,1.6032,0.1,0.9,1.032,1.5975,non-habitable
HD 40307 b,0.9,0.1,1.4821,0.1,0.9,1.5744,1.483,non-habitable
HD 40307 c,0.9,0.1,1.6968,0.1,0.9,1.2839,1.6927,non-habitable
HD 40307 d,0.9,0.1,1.8379,0.1,0.9,1.0559,1.8301,non-habitable
HD 40307 e,0.9,0.1,1.4447,0.1,0.9,0.879,1.439,non-habitable
HD 40307 f,0.9,0.1,1.4634,0.1,0.9,0.7879,1.4566,non-habitable
HD 40307 g,0.9,0.1,1.7428,0.1,0.9,0.5745,1.7311,psychroplanet
HD 85512 b,0.9,0.1,1.4447,0.1,0.9,0.682,1.4371,non-habitable
HD 93385 b,0.9,0.1,1.8177,0.1,0.9,1.6975,1.8165,non-habitable
HD 96700 b,0.8,0.2,1.7694,0.1,0.9,1.9568,1.7713,non-habitable
HD 97658 b,0.9,0.1,1.9933,0.1,0.9,1.3914,1.9873,non-habitable
HD 106315 b,0.9,0.1,1.9916,0.1,0.9,1.92,1.9909,non-habitable
HD 134606 b,0.9,0.1,1.8667,0.1,0.9,1.6451,1.8645,non-habitable
HD 136352 b,0.9,0.1,1.6118,0.1,0.9,1.6487,1.6122,non-habitable
HD 136352 d,0.9,0.1,1.8753,0.1,0.9,0.9033,1.8656,non-habitable
HD 154088 b,0.9,0.1,1.678,0.1,0.9,1.3197,1.6744,non-habitable
HD 156668 b,0.9,0.1,1.5182,0.1,0.9,1.5819,1.5188,non-habitable
HD 175607 b,0.9,0.1,1.848,0.1,0.9,1.0748,1.8403,non-habitable
HD 181433 b,0.9,0.1,1.7716,0.1,0.9,1.3612,1.7675,non-habitable
HD 215152 b,0.7,0.3,1.2719,0.1,0.9,1.3775,1.273,non-habitable
HD 215152 c,0.9,0.1,1.3985,0.1,0.9,1.2335,1.3969,non-habitable
HD 215497 b,0.9,0.1,1.6953,0.1,0.9,1.9004,1.6974,non-habitable
HD 219134 b,0.9,0.1,1.5139,0.1,0.9,1.7698,1.5165,non-habitable
HD 219134 c,0.9,0.1,1.4447,0.1,0.9,1.4138,1.4444,non-habitable
HD 219134 e,0.9,0.1,1.4721,0.1,0.9,0.3363,1.4607,non-habitable
HIP 68468 b,0.9,0.1,1.4447,0.1,0.9,2.7306,1.4576,non-habitable
HIP 116454 b,0.9,0.1,2.2343,0.1,0.9,1.2721,2.2247,non-habitable
K2-3 b,0.9,0.1,2.0885,0.1,0.9,1.0406,2.078,non-habitable
K2-3 c,0.9,0.1,1.7716,0.1,0.9,0.7917,1.7618,non-habitable
K2-3 d,0.1,0.9,2.8886,0.3,0.7,0.2702,2.8624,non-habitable
K2-4 b,0.9,0.1,2.2758,0.1,0.9,1.158,2.2646,non-habitable
K2-5 b,0.9,0.1,1.8278,0.1,0.9,1.2047,1.8216,non-habitable
K2-5 c,0.9,0.1,2.1663,0.1,0.9,1.0417,2.1551,non-habitable
K2-6 b,0.8,0.2,2.3198,0.1,0.9,1.2939,2.3095,non-habitable
K2-8 c,0.9,0.1,2.3162,0.2,0.8,0.9587,2.3026,non-habitable
K2-9 b,0.9,0.1,2.1562,0.1,0.9,0.697,2.1416,thermoplanet
K2-10 b,0.9,0.1,3.119,0.1,0.9,1.3984,3.1018,non-habitable
K2-12 b,0.9,0.1,2.2355,0.1,0.9,1.8591,2.2317,non-habitable
K2-13 b,0.9,0.1,1.8091,0.1,0.9,1.0517,1.8015,non-habitable
K2-15 b,0.8,0.2,2.2996,0.1,0.9,1.3622,2.2902,non-habitable
K2-16 b,0.9,0.1,1.9329,0.1,0.9,1.3774,1.9273,non-habitable
K2-17 b,0.9,0.1,2.1375,0.1,0.9,1.0223,2.1263,non-habitable
K2-18 b,0.9,0.1,2.1461,0.1,0.9,0.6455,2.1311,mesoplanet
K2-19 d,0.9,0.1,1.1146,0.1,0.9,2.1176,1.1246,non-habitable
K2-21 b,0.9,0.1,1.5283,0.1,0.9,1.0706,1.5237,non-habitable
K2-21 c,0.9,0.1,1.8379,0.2,0.8,0.5601,1.8251,non-habitable
K2-22 b,0.1,0.9,22.3296,0.1,0.9,3.1182,22.1375,non-habitable
K2-28 b,0.9,0.1,2.2254,0.1,0.9,1.1664,2.2148,non-habitable
K2-33 b,0.1,0.9,8.6542,0.1,0.9,1.8498,8.5862,non-habitable
K2-35 b,0.9,0.1,1.3523,0.1,0.9,1.8274,1.3571,non-habitable
K2-35 c,0.9,0.1,2.0006,0.1,0.9,1.5266,1.9959,non-habitable
K2-36 b,0.9,0.1,1.28,0.1,0.9,2.2132,1.2893,non-habitable
K2-37 b,0.9,0.1,1.547,0.1,0.9,1.8552,1.5501,non-habitable
K2-38 b,0.1,0.9,2.993,0.1,0.9,2.3277,2.9863,non-habitable
K2-38 c,0.9,0.1,2.1377,0.1,0.9,1.6977,2.1333,non-habitable
K2-42 b,0.8,0.2,1.9704,0.1,0.9,1.3888,1.9646,non-habitable
K2-46 b,0.9,0.1,1.9617,0.1,0.9,1.7044,1.9591,non-habitable
K2-47 b,0.9,0.1,1.8091,0.1,0.9,1.0121,1.8011,non-habitable
K2-48 b,0.9,0.1,2.1461,0.1,0.9,1.1245,2.1359,non-habitable
K2-49 b,0.9,0.1,1.8465,0.1,0.9,1.4447,1.8425,non-habitable
K2-50 b,0.9,0.1,1.5283,0.1,0.9,1.1089,1.5241,non-habitable
K2-53 b,0.8,0.2,2.3198,0.1,0.9,1.488,2.3115,non-habitable
K2-54 b,0.9,0.1,1.1234,0.1,0.9,0.828,1.1204,non-habitable
K2-57 b,0.9,0.1,2.0107,0.1,0.9,1.219,2.0028,non-habitable
K2-58 c,0.9,0.1,1.5556,0.1,0.9,2.2,1.562,non-habitable
K2-58 d,0.9,0.1,1.6406,0.1,0.9,1.1838,1.636,non-habitable
K2-59 b,0.9,0.1,2.3162,0.1,0.9,1.1683,2.3047,non-habitable
K2-59 c,0.9,0.1,2.2067,0.1,0.9,1.3671,2.1983,non-habitable
K2-61 b,0.9,0.1,2.3881,0.2,0.8,1.6737,2.381,non-habitable
K2-62 b,0.9,0.1,2.0481,0.1,0.9,1.5183,2.0428,non-habitable
K2-62 c,0.9,0.1,2.0481,0.1,0.9,1.1857,2.0395,non-habitable
K2-64 b,0.8,0.2,1.8947,0.2,0.8,0.9118,1.8849,non-habitable
K2-65 b,0.8,0.2,1.4615,0.2,0.8,0.7246,1.4541,non-habitable
K2-66 b,0.9,0.1,2.3982,0.1,0.9,2.7275,2.4015,non-habitable
K2-68 b,0.9,0.1,1.5196,0.2,0.8,0.7139,1.5115,non-habitable
K2-69 b,0.9,0.1,2.2254,0.1,0.9,1.1704,2.2148,non-habitable
K2-71 b,0.9,0.1,2.0582,0.2,0.8,0.6387,2.044,non-habitable
K2-72 b,0.9,0.1,1.2524,0.1,0.9,0.9433,1.2493,non-habitable
K2-72 c,0.9,0.1,1.4086,0.1,0.9,0.7319,1.4018,non-habitable
K2-72 d,0.9,0.1,1.2149,0.1,0.9,0.8565,1.2113,non-habitable
K2-72 e,0.9,0.1,1.3523,0.1,0.9,0.6425,1.3452,mesoplanet
K2-73 b,0.9,0.1,2.3579,0.1,0.9,1.9942,2.3543,non-habitable
K2-74 b,0.9,0.1,2.2168,0.1,0.9,1.5002,2.2096,non-habitable
K2-77 b,0.9,0.1,2.378,0.1,0.9,1.6391,2.3706,non-habitable
K2-78 b,0.9,0.1,1.3711,0.1,0.9,2.3565,1.381,non-habitable
K2-80 b,0.9,0.1,1.9228,0.1,0.9,1.2904,1.9165,non-habitable
K2-80 c,0.9,0.1,1.4172,0.1,0.9,1.7385,1.4204,non-habitable
K2-81 b,0.9,0.1,1.7428,0.1,0.9,1.3552,1.7389,non-habitable
K2-83 b,0.9,0.1,1.2061,0.1,0.9,1.2533,1.2066,non-habitable
K2-83 c,0.9,0.1,1.4273,0.1,0.9,0.8969,1.422,non-habitable
K2-84 b,0.9,0.1,2.3162,0.1,0.9,1.9142,2.3122,non-habitable
K2-84 c,0.9,0.1,1.943,0.1,0.9,1.2258,1.9358,non-habitable
K2-85 b,0.9,0.1,0.995,0.1,0.9,2.0816,1.0059,non-habitable
K2-86 b,0.9,0.1,1.8753,0.1,0.9,1.5473,1.872,non-habitable
K2-88 b,0.9,0.1,1.1974,0.1,0.9,0.8875,1.1943,non-habitable
K2-89 b,0.1,0.9,0.7611,0.1,0.9,1.3193,0.7667,non-habitable
K2-90 b,0.8,0.2,1.8671,0.1,0.9,0.9511,1.8579,non-habitable
K2-90 c,0.9,0.1,1.0039,0.1,0.9,1.3172,1.007,non-habitable
K2-91 b,0.9,0.1,1.0781,0.1,0.9,1.2579,1.0799,non-habitable
K2-95 b,0.1,0.9,9.4762,0.1,0.9,1.1104,9.3925,non-habitable
K2-105 b,0.9,0.1,3.0185,0.1,0.9,1.7088,3.0054,non-habitable
Kapteyn b,0.9,0.1,1.5744,0.1,0.9,0.5201,1.5639,psychroplanet
Kapteyn c,0.9,0.1,1.7342,0.1,0.9,0.4251,1.7211,non-habitable
Kepler-4 b,0.8,0.2,2.5363,0.1,0.9,2.7849,2.5388,non-habitable
Kepler-9 d,0.9,0.1,1.7901,0.1,0.9,2.852,1.8007,non-habitable
Kepler-10 b,0.9,0.1,1.4214,0.1,0.9,3.4424,1.4416,non-habitable
Kepler-10 c,0.7,0.3,2.0516,0.1,0.9,1.1802,2.0429,non-habitable
Kepler-11 b,0.9,0.1,1.5191,0.1,0.9,1.5919,1.5198,non-habitable
Kepler-18 b,0.9,0.1,1.8381,0.1,0.9,2.2186,1.8419,non-habitable
Kepler-19 b,0.9,0.1,2.1274,0.1,0.9,1.6058,2.1222,non-habitable
Kepler-20 b,0.9,0.1,1.828,0.1,0.9,2.1156,1.8309,non-habitable
Kepler-20 c,0.9,0.1,2.5114,0.1,0.9,1.5303,2.5016,non-habitable
Kepler-20 e,0.9,0.1,0.857,0.2,0.8,0.803,0.8565,non-habitable
Kepler-20 f,0.9,0.1,0.9862,0.1,0.9,1.188,0.9882,non-habitable
Kepler-21 b,0.9,0.1,1.5744,0.1,0.9,3.1553,1.5902,non-habitable
Kepler-22 b,0.9,0.1,2.2571,0.2,0.8,0.4241,2.2388,mesoplanet
Kepler-23 b,0.9,0.1,1.6219,0.2,0.8,1.1224,1.6169,non-habitable
Kepler-23 d,0.9,0.1,2.1531,0.1,0.9,1.8192,2.1498,non-habitable
Kepler-24 b,0.9,0.1,2.2571,0.1,0.9,1.9107,2.2536,non-habitable
Kepler-26 e,0.9,0.1,2.3162,0.1,0.9,0.8041,2.3011,non-habitable
Kepler-33 b,0.9,0.1,1.7155,0.2,0.8,1.298,1.7113,non-habitable
Kepler-36 b,0.9,0.1,1.4697,0.1,0.9,1.8871,1.4739,non-habitable
Kepler-37 b,0.2,0.8,0.6122,0.1,0.9,1.077,0.6168,non-habitable
Kepler-37 c,0.1,0.9,0.8038,0.2,0.8,0.5317,0.8011,non-habitable
Kepler-37 d,0.9,0.1,1.8566,0.1,0.9,1.0156,1.8482,non-habitable
Kepler-38(AB) b,0.9,0.1,3.9135,0.1,0.9,1.1795,3.8862,non-habitable
Kepler-42 b,0.1,0.9,0.8069,0.1,0.9,0.9772,0.8086,non-habitable
Kepler-42 c,0.1,0.9,0.7927,0.1,0.9,1.2839,0.7976,non-habitable
Kepler-42 d,0.1,0.9,0.7472,0.1,0.9,0.8295,0.748,non-habitable
Kepler-48 b,0.9,0.1,1.8004,0.1,0.9,1.8397,1.8008,non-habitable
Kepler-48 c,0.8,0.2,2.0847,0.1,0.9,1.522,2.0791,non-habitable
Kepler-48 d,0.9,0.1,1.8879,0.1,0.9,0.9859,1.8789,non-habitable
Kepler-49 d,0.9,0.1,1.5383,0.1,0.9,1.4388,1.5373,non-habitable
Kepler-49 e,0.9,0.1,1.5009,0.1,0.9,0.8261,1.4942,non-habitable
Kepler-50 b,0.1,0.9,2.7646,0.1,0.9,2.4336,2.7613,non-habitable
Kepler-50 c,0.9,0.1,2.646,0.1,0.9,2.2908,2.6424,non-habitable
Kepler-52 b,0.9,0.1,2.0395,0.2,0.8,0.6609,2.0257,non-habitable
Kepler-52 c,0.9,0.1,1.7155,0.1,0.9,0.9007,1.7074,non-habitable
Kepler-52 d,0.7,0.3,1.7105,0.1,0.9,0.728,1.7007,non-habitable
Kepler-53 d,0.9,0.1,2.0294,0.1,0.9,1.6535,2.0256,non-habitable
Kepler-54 b,0.9,0.1,2.0395,0.1,0.9,1.0371,2.0295,non-habitable
Kepler-54 c,0.9,0.1,1.1974,0.3,0.7,0.2587,1.188,non-habitable
Kepler-54 d,0.9,0.1,1.4634,0.1,0.9,0.7349,1.4561,non-habitable
Kepler-55 b,0.9,0.1,2.3679,0.2,0.8,0.5537,2.3498,non-habitable
Kepler-55 c,0.9,0.1,2.1461,0.1,0.9,0.7924,2.1326,non-habitable
Kepler-55 d,0.9,0.1,1.5283,0.1,0.9,1.6653,1.5297,non-habitable
Kepler-55 e,0.9,0.1,1.4908,0.1,0.9,1.3369,1.4893,non-habitable
Kepler-55 f,0.9,0.1,1.5283,0.1,0.9,1.0774,1.5238,non-habitable
Kepler-57 b,0.9,0.1,2.1461,0.1,0.9,1.6547,2.1412,non-habitable
Kepler-57 c,0.1,0.9,317.7254,0.1,0.9,1.8732,314.5669,non-habitable
Kepler-58 b,0.1,0.9,16.5263,0.2,0.8,1.3789,16.3748,non-habitable
Kepler-58 c,0.1,0.9,22.4705,0.1,0.9,1.9376,22.2652,non-habitable
Kepler-59 b,0.1,0.9,267.6888,0.1,0.9,2.1713,265.0336,non-habitable
Kepler-59 c,0.1,0.9,38.332,0.1,0.9,1.8227,37.9669,non-habitable
Kepler-60 b,0.9,0.1,1.5908,0.1,0.9,2.1534,1.5964,non-habitable
Kepler-60 c,0.9,0.1,1.6815,0.1,0.9,1.9962,1.6846,non-habitable
Kepler-60 d,0.9,0.1,1.7434,0.1,0.9,1.8399,1.7444,non-habitable
Kepler-61 b,0.9,0.1,2.0582,0.1,0.9,0.6735,2.0444,mesoplanet
Kepler-62 b,0.9,0.1,1.2699,0.1,0.9,1.3974,1.2712,non-habitable
Kepler-62 c,0.1,0.9,0.7345,0.1,0.9,0.9925,0.7371,non-habitable
Kepler-62 d,0.8,0.2,1.7869,0.1,0.9,1.074,1.7798,non-habitable
Kepler-62 e,0.9,0.1,1.547,0.1,0.9,0.6232,1.5378,mesoplanet
Kepler-62 f,0.9,0.1,1.3624,0.1,0.9,0.4977,1.3538,psychroplanet
Kepler-65 b,0.9,0.1,1.3624,0.1,0.9,3.0109,1.3789,non-habitable
Kepler-65 c,0.9,0.1,2.4464,0.1,0.9,2.4628,2.4466,non-habitable
Kepler-65 d,0.9,0.1,1.4547,0.1,0.9,2.0696,1.4608,non-habitable
Kepler-68 b,0.9,0.1,1.9782,0.1,0.9,2.1263,1.9797,non-habitable
Kepler-68 c,0.9,0.1,0.9217,0.1,0.9,1.661,0.9291,non-habitable
Kepler-69 b,0.9,0.1,2.136,0.1,0.9,1.6214,2.1309,non-habitable
Kepler-69 c,0.9,0.1,1.6406,0.1,0.9,0.702,1.6312,non-habitable
Kepler-70  b,0.1,0.9,0.9817,0.1,0.9,9.9351,1.0712,non-habitable
Kepler-70 c,0.1,0.9,0.9862,0.3,0.7,1.5291,0.9916,non-habitable
Kepler-78 b,0.9,0.1,1.1698,0.1,0.9,3.2423,1.1905,non-habitable
Kepler-80 b,0.9,0.1,2.0248,0.1,0.9,1.3046,2.0176,non-habitable
Kepler-80 c,0.9,0.1,2.1358,0.1,0.9,1.1892,2.1263,non-habitable
Kepler-80 d,0.1,0.9,2.3252,0.1,0.9,1.7044,2.319,non-habitable
Kepler-80 e,0.9,0.1,1.4693,0.1,0.9,1.466,1.4693,non-habitable
Kepler-80 f,0.9,0.1,1.1974,0.2,0.8,1.0981,1.1964,non-habitable
Kepler-81 c,0.9,0.1,2.3579,0.1,0.9,1.1275,2.3456,non-habitable
Kepler-81 d,0.9,0.1,1.1786,0.1,0.9,0.8567,1.1754,non-habitable
Kepler-82 d,0.9,0.1,1.6968,0.1,0.9,2.4077,1.7039,non-habitable
Kepler-82 e,0.9,0.1,2.3679,0.1,0.9,1.9549,2.3638,non-habitable
Kepler-83 b,0.9,0.1,2.2456,0.1,0.9,1.0964,2.2341,non-habitable
Kepler-83 c,0.9,0.1,1.8566,0.1,0.9,0.869,1.8467,non-habitable
Kepler-83 d,0.9,0.1,1.8566,0.1,0.9,1.2606,1.8506,non-habitable
Kepler-84 b,0.9,0.1,2.1072,0.2,0.8,1.0445,2.0966,non-habitable
Kepler-84 c,0.9,0.1,2.3061,0.1,0.9,1.7171,2.3002,non-habitable
Kepler-84 d,0.9,0.1,1.3349,0.1,0.9,2.1499,1.343,non-habitable
Kepler-84 f,0.9,0.1,2.1072,0.1,0.9,1.186,2.098,non-habitable
Kepler-85 b,0.9,0.1,1.9777,0.1,0.9,1.685,1.9748,non-habitable
Kepler-85 c,0.9,0.1,2.159,0.1,0.9,1.5132,2.1525,non-habitable
Kepler-85 d,0.9,0.1,1.1698,0.1,0.9,1.2317,1.1704,non-habitable
Kepler-85 e,0.9,0.1,1.2337,0.1,0.9,1.1281,1.2326,non-habitable
Kepler-89 b,0.1,0.9,2.0485,0.1,0.9,2.9068,2.0571,non-habitable
Kepler-90 b,0.9,0.1,1.2699,0.1,0.9,1.9293,1.2765,non-habitable
Kepler-90 c,0.9,0.1,1.1598,0.1,0.9,1.7563,1.1658,non-habitable
Kepler-92 b,0.9,0.1,3.2738,0.1,0.9,2.058,3.2616,non-habitable
Kepler-92 c,0.9,0.1,2.0387,0.1,0.9,1.5227,2.0335,non-habitable
Kepler-92 d,0.8,0.2,1.8947,0.1,0.9,1.3517,1.8893,non-habitable
Kepler-93 b,0.9,0.1,1.4529,0.1,0.9,1.9622,1.458,non-habitable
Kepler-95 b,0.9,0.1,2.7069,0.1,0.9,1.8145,2.698,non-habitable
Kepler-96 b,0.9,0.1,2.2345,0.1,0.9,1.4328,2.2265,non-habitable
Kepler-100 b,0.1,0.9,3.0147,0.2,0.8,1.2099,2.9967,non-habitable
Kepler-100 d,0.9,0.1,1.4273,0.1,0.9,1.3206,1.4262,non-habitable
Kepler-101 c,0.9,0.1,1.2887,0.1,0.9,2.1927,1.2977,non-habitable
Kepler-102 b,0.1,0.9,3.2072,0.1,0.9,1.4533,3.1897,non-habitable
Kepler-102 c,0.1,0.9,10.5028,0.1,0.9,1.4794,10.4126,non-habitable
Kepler-102 d,0.2,0.8,1.5377,0.1,0.9,1.2623,1.5349,non-habitable
Kepler-102 e,0.9,0.1,2.0096,0.1,0.9,1.1481,2.001,non-habitable
Kepler-102 f,0.1,0.9,0.9159,0.1,0.9,0.8957,0.9157,non-habitable
Kepler-105 c,0.1,0.9,1.8999,0.1,0.9,1.9868,1.9008,non-habitable
Kepler-106 b,0.9,0.1,0.7338,0.1,0.9,1.667,0.7431,non-habitable
Kepler-106 c,0.9,0.1,2.1916,0.1,0.9,1.5833,2.1855,non-habitable
Kepler-106 d,0.1,0.9,7.3385,0.1,0.9,1.4134,7.2792,non-habitable
Kepler-106 e,0.9,0.1,2.231,0.3,0.7,0.371,2.2124,non-habitable
Kepler-107 b,0.9,0.1,1.5196,0.1,0.9,2.6334,1.5307,non-habitable
Kepler-107 c,0.9,0.1,1.5931,0.1,0.9,2.3347,1.6005,non-habitable
Kepler-107 d,0.9,0.1,1.0416,0.1,0.9,1.8994,1.0502,non-habitable
Kepler-110 b,0.9,0.1,1.7529,0.1,0.9,1.7035,1.7524,non-habitable
Kepler-110 c,0.9,0.1,2.1173,0.1,0.9,1.3564,2.1097,non-habitable
Kepler-111 b,0.9,0.1,1.5196,0.1,0.9,2.4073,1.5285,non-habitable
Kepler-112 b,0.8,0.2,2.178,0.1,0.9,1.6969,2.1732,non-habitable
Kepler-112 c,0.9,0.1,2.3061,0.1,0.9,1.2088,2.2951,non-habitable
Kepler-113 b,0.1,0.9,1.9445,0.1,0.9,1.5966,1.941,non-habitable
Kepler-113 c,0.9,0.1,1.9735,0.1,0.9,1.2969,1.9667,non-habitable
Kepler-114 b,0.1,0.9,3.7547,0.3,0.7,0.4637,3.7218,non-habitable
Kepler-114 c,0.1,0.9,8.1305,0.1,0.9,1.4014,8.0632,non-habitable
Kepler-114 d,0.9,0.1,2.0442,0.1,0.9,1.0713,2.0345,non-habitable
Kepler-115 b,0.9,0.1,1.0681,0.2,0.8,1.2541,1.07,non-habitable
Kepler-116 c,0.8,0.2,2.1144,0.1,0.9,1.9402,2.1127,non-habitable
Kepler-118 b,0.9,0.1,1.8753,0.1,0.9,1.7865,1.8744,non-habitable
Kepler-119 c,0.9,0.1,0.9127,0.1,0.9,1.7934,0.9215,non-habitable
Kepler-120 b,0.9,0.1,2.0582,0.1,0.9,1.2194,2.0498,non-habitable
Kepler-120 c,0.9,0.1,1.4634,0.1,0.9,0.9451,1.4582,non-habitable
Kepler-121 b,0.9,0.1,2.2456,0.1,0.9,2.0081,2.2432,non-habitable
Kepler-121 c,0.9,0.1,2.1764,0.1,0.9,0.976,2.1644,non-habitable
Kepler-122 b,0.9,0.1,2.2456,0.1,0.9,2.3054,2.2462,non-habitable
Kepler-122 d,0.9,0.1,2.1072,0.2,0.8,0.8807,2.0949,non-habitable
Kepler-123 c,0.9,0.1,1.4259,0.1,0.9,1.3949,1.4256,non-habitable
Kepler-124 b,0.1,0.9,0.7927,0.2,0.8,0.7476,0.7922,non-habitable
Kepler-124 c,0.9,0.1,1.6766,0.1,0.9,1.1668,1.6715,non-habitable
